Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","578","Norway","7234","Direct emissions (N2O)","5061","Synthetic Fertilizers","2014","2014","3050","FAO TIER 1","kt","1.559","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2014","2014","3050","FAO TIER 1","kt","2.0656","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","5061","Synthetic Fertilizers","2014","2014","3050","FAO TIER 1","kt","547.384","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2014","2014","3050","FAO TIER 1","kt","547.384","E","Estimated value",""
"GT","Emissions totals","578","Norway","7234","Direct emissions (N2O)","5061","Synthetic Fertilizers","2015","2015","3050","FAO TIER 1","kt","1.6123","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2015","2015","3050","FAO TIER 1","kt","2.1362","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","5061","Synthetic Fertilizers","2015","2015","3050","FAO TIER 1","kt","566.093","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2015","2015","3050","FAO TIER 1","kt","566.093","E","Estimated value",""
"GT","Emissions totals","578","Norway","7234","Direct emissions (N2O)","5061","Synthetic Fertilizers","2016","2016","3050","FAO TIER 1","kt","1.6101","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2016","2016","3050","FAO TIER 1","kt","2.1334","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","5061","Synthetic Fertilizers","2016","2016","3050","FAO TIER 1","kt","565.351","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2016","2016","3050","FAO TIER 1","kt","565.351","E","Estimated value",""
"GT","Emissions totals","578","Norway","7234","Direct emissions (N2O)","5061","Synthetic Fertilizers","2017","2017","3050","FAO TIER 1","kt","1.5663","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2017","2017","3050","FAO TIER 1","kt","2.0754","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","5061","Synthetic Fertilizers","2017","2017","3050","FAO TIER 1","kt","549.981","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2017","2017","3050","FAO TIER 1","kt","549.981","E","Estimated value",""
"GT","Emissions totals","578","Norway","7234","Direct emissions (N2O)","5061","Synthetic Fertilizers","2018","2018","3050","FAO TIER 1","kt","1.609","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2018","2018","3050","FAO TIER 1","kt","2.132","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","5061","Synthetic Fertilizers","2018","2018","3050","FAO TIER 1","kt","564.98","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2018","2018","3050","FAO TIER 1","kt","564.98","E","Estimated value",""
"GT","Emissions totals","578","Norway","7234","Direct emissions (N2O)","5061","Synthetic Fertilizers","2019","2019","3050","FAO TIER 1","kt","1.6771","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2019","2019","3050","FAO TIER 1","kt","2.2222","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","5061","Synthetic Fertilizers","2019","2019","3050","FAO TIER 1","kt","588.883","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2019","2019","3050","FAO TIER 1","kt","588.883","E","Estimated value",""
"GT","Emissions totals","578","Norway","7234","Direct emissions (N2O)","5061","Synthetic Fertilizers","2020","2020","3050","FAO TIER 1","kt","1.6639","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2020","2020","3050","FAO TIER 1","kt","2.2047","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","5061","Synthetic Fertilizers","2020","2020","3050","FAO TIER 1","kt","584.2455","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2020","2020","3050","FAO TIER 1","kt","584.2455","E","Estimated value",""
"GT","Emissions totals","578","Norway","7234","Direct emissions (N2O)","5061","Synthetic Fertilizers","2021","2021","3050","FAO TIER 1","kt","1.6838","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2021","2021","3050","FAO TIER 1","kt","2.231","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","5061","Synthetic Fertilizers","2021","2021","3050","FAO TIER 1","kt","591.215","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2021","2021","3050","FAO TIER 1","kt","591.215","E","Estimated value",""
"GT","Emissions totals","578","Norway","7234","Direct emissions (N2O)","5061","Synthetic Fertilizers","2022","2022","3050","FAO TIER 1","kt","1.646","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2022","2022","3050","FAO TIER 1","kt","2.181","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","5061","Synthetic Fertilizers","2022","2022","3050","FAO TIER 1","kt","577.965","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2022","2022","3050","FAO TIER 1","kt","577.965","E","Estimated value",""
"GT","Emissions totals","578","Norway","7234","Direct emissions (N2O)","5061","Synthetic Fertilizers","2030","2030","3050","FAO TIER 1","kt","2.0497","F","Forecast value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2030","2030","3050","FAO TIER 1","kt","2.7159","F","Forecast value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","5061","Synthetic Fertilizers","2030","2030","3050","FAO TIER 1","kt","719.7135","F","Forecast value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2030","2030","3050","FAO TIER 1","kt","719.7135","F","Forecast value",""
"GT","Emissions totals","578","Norway","7234","Direct emissions (N2O)","5061","Synthetic Fertilizers","2050","2050","3050","FAO TIER 1","kt","2.3133","F","Forecast value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2050","2050","3050","FAO TIER 1","kt","3.0651","F","Forecast value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","5061","Synthetic Fertilizers","2050","2050","3050","FAO TIER 1","kt","812.2515","F","Forecast value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2050","2050","3050","FAO TIER 1","kt","812.2515","F","Forecast value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2010","2010","3050","FAO TIER 1","kt","6274.1435","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2011","2011","3050","FAO TIER 1","kt","6336.9164","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2012","2012","3050","FAO TIER 1","kt","6354.4049","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2013","2013","3050","FAO TIER 1","kt","6356.398","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2014","2014","3050","FAO TIER 1","kt","6385.5445","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2015","2015","3050","FAO TIER 1","kt","6386.6285","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2016","2016","3050","FAO TIER 1","kt","6408.5109","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2017","2017","3050","FAO TIER 1","kt","6419.1295","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2018","2018","3050","FAO TIER 1","kt","6475.434","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2019","2019","3050","FAO TIER 1","kt","6442.7922","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2020","2020","3050","FAO TIER 1","kt","6456.649","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2021","2021","3050","FAO TIER 1","kt","6451.6738","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2022","2022","3050","FAO TIER 1","kt","6442.2825","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2010","2010","3050","FAO TIER 1","kt","5279.042","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2010","2010","3050","FAO TIER 1","kt","5279.042","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2011","2011","3050","FAO TIER 1","kt","5331.8774","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2011","2011","3050","FAO TIER 1","kt","5331.8774","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2012","2012","3050","FAO TIER 1","kt","5346.6099","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2012","2012","3050","FAO TIER 1","kt","5346.6099","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2013","2013","3050","FAO TIER 1","kt","5348.285","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2013","2013","3050","FAO TIER 1","kt","5348.285","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2014","2014","3050","FAO TIER 1","kt","5372.8205","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2014","2014","3050","FAO TIER 1","kt","5372.8205","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2015","2015","3050","FAO TIER 1","kt","5373.7455","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2015","2015","3050","FAO TIER 1","kt","5373.7455","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2016","2016","3050","FAO TIER 1","kt","5392.1829","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2016","2016","3050","FAO TIER 1","kt","5392.1829","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2017","2017","3050","FAO TIER 1","kt","5401.132","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2017","2017","3050","FAO TIER 1","kt","5401.132","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2018","2018","3050","FAO TIER 1","kt","5448.559","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2018","2018","3050","FAO TIER 1","kt","5448.559","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2019","2019","3050","FAO TIER 1","kt","5421.0847","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2019","2019","3050","FAO TIER 1","kt","5421.0847","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2020","2020","3050","FAO TIER 1","kt","5432.742","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2020","2020","3050","FAO TIER 1","kt","5432.742","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2021","2021","3050","FAO TIER 1","kt","5428.5618","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2021","2021","3050","FAO TIER 1","kt","5428.5618","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2022","2022","3050","FAO TIER 1","kt","5420.681","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2022","2022","3050","FAO TIER 1","kt","5420.681","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","2010","2010","3050","FAO TIER 1","kt","3.7551","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","67291","Drained organic soils (N2O)","2010","2010","3050","FAO TIER 1","kt","995.1015","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","67291","Drained organic soils (N2O)","2010","2010","3050","FAO TIER 1","kt","995.1015","E","Estimated value",""
