Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21089","Employment in agriculture by age, 25 to 54","2","Male","2014","2014","6199","Value","3023","Labour force survey","1000 No","23.52","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21089","Employment in agriculture by age, 25 to 54","2","Male","2015","2015","6199","Value","3023","Labour force survey","1000 No","22.8","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21089","Employment in agriculture by age, 25 to 54","2","Male","2016","2016","6199","Value","3023","Labour force survey","1000 No","22.03","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21089","Employment in agriculture by age, 25 to 54","2","Male","2017","2017","6199","Value","3023","Labour force survey","1000 No","22.79","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21089","Employment in agriculture by age, 25 to 54","2","Male","2018","2018","6199","Value","3023","Labour force survey","1000 No","22.95","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21089","Employment in agriculture by age, 25 to 54","2","Male","2019","2019","6199","Value","3023","Labour force survey","1000 No","23.34","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21089","Employment in agriculture by age, 25 to 54","2","Male","2020","2020","6199","Value","3023","Labour force survey","1000 No","18.67","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21089","Employment in agriculture by age, 25 to 54","2","Male","2021","2021","6199","Value","3023","Labour force survey","1000 No","27.3","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21089","Employment in agriculture by age, 25 to 54","2","Male","2022","2022","6199","Value","3023","Labour force survey","1000 No","27.84","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21089","Employment in agriculture by age, 25 to 54","2","Male","2023","2023","6199","Value","3023","Labour force survey","1000 No","25.99","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21089","Employment in agriculture by age, 25 to 54","3","Female","2010","2010","6199","Value","3023","Labour force survey","1000 No","7.14","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21089","Employment in agriculture by age, 25 to 54","3","Female","2011","2011","6199","Value","3023","Labour force survey","1000 No","7.63","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21089","Employment in agriculture by age, 25 to 54","3","Female","2012","2012","6199","Value","3023","Labour force survey","1000 No","5.53","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21089","Employment in agriculture by age, 25 to 54","3","Female","2013","2013","6199","Value","3023","Labour force survey","1000 No","8.36","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21089","Employment in agriculture by age, 25 to 54","3","Female","2014","2014","6199","Value","3023","Labour force survey","1000 No","6.29","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21089","Employment in agriculture by age, 25 to 54","3","Female","2015","2015","6199","Value","3023","Labour force survey","1000 No","6.44","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21089","Employment in agriculture by age, 25 to 54","3","Female","2016","2016","6199","Value","3023","Labour force survey","1000 No","5.51","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21089","Employment in agriculture by age, 25 to 54","3","Female","2017","2017","6199","Value","3023","Labour force survey","1000 No","6.97","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21089","Employment in agriculture by age, 25 to 54","3","Female","2018","2018","6199","Value","3023","Labour force survey","1000 No","7.76","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21089","Employment in agriculture by age, 25 to 54","3","Female","2019","2019","6199","Value","3023","Labour force survey","1000 No","6.75","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21089","Employment in agriculture by age, 25 to 54","3","Female","2020","2020","6199","Value","3023","Labour force survey","1000 No","5.58","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21089","Employment in agriculture by age, 25 to 54","3","Female","2021","2021","6199","Value","3023","Labour force survey","1000 No","7.02","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21089","Employment in agriculture by age, 25 to 54","3","Female","2022","2022","6199","Value","3023","Labour force survey","1000 No","6.45","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21089","Employment in agriculture by age, 25 to 54","3","Female","2023","2023","6199","Value","3023","Labour force survey","1000 No","7.83","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21090","Employment in agriculture by age, 55 to 64","1","Total","2010","2010","6199","Value","3023","Labour force survey","1000 No","12.05","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21090","Employment in agriculture by age, 55 to 64","1","Total","2011","2011","6199","Value","3023","Labour force survey","1000 No","16.3","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21090","Employment in agriculture by age, 55 to 64","1","Total","2012","2012","6199","Value","3023","Labour force survey","1000 No","11.51","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21090","Employment in agriculture by age, 55 to 64","1","Total","2013","2013","6199","Value","3023","Labour force survey","1000 No","13.11","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21090","Employment in agriculture by age, 55 to 64","1","Total","2014","2014","6199","Value","3023","Labour force survey","1000 No","12.63","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21090","Employment in agriculture by age, 55 to 64","1","Total","2015","2015","6199","Value","3023","Labour force survey","1000 No","11.1","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21090","Employment in agriculture by age, 55 to 64","1","Total","2016","2016","6199","Value","3023","Labour force survey","1000 No","11.21","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
