Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01351.02","Gooseberries","2023","2023","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01351.02","Gooseberries","2023","2023","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01290.01","Green corn (maize)","2010","2010","ha","52","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01290.01","Green corn (maize)","2010","2010","kg/ha","5730.8","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01290.01","Green corn (maize)","2010","2010","t","298","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01290.01","Green corn (maize)","2011","2011","ha","30","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01290.01","Green corn (maize)","2011","2011","kg/ha","3533.3","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01290.01","Green corn (maize)","2011","2011","t","106","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01290.01","Green corn (maize)","2012","2012","ha","30","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01290.01","Green corn (maize)","2012","2012","kg/ha","3933.3","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01290.01","Green corn (maize)","2012","2012","t","118","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01290.01","Green corn (maize)","2013","2013","ha","21","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01290.01","Green corn (maize)","2013","2013","kg/ha","3714.3","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01290.01","Green corn (maize)","2013","2013","t","78","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01290.01","Green corn (maize)","2014","2014","ha","30","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01290.01","Green corn (maize)","2014","2014","kg/ha","4800","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01290.01","Green corn (maize)","2014","2014","t","144","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01290.01","Green corn (maize)","2015","2015","ha","8","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01290.01","Green corn (maize)","2015","2015","kg/ha","3250","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01290.01","Green corn (maize)","2015","2015","t","26","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01290.01","Green corn (maize)","2016","2016","ha","114","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01290.01","Green corn (maize)","2016","2016","kg/ha","2412.3","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01290.01","Green corn (maize)","2016","2016","t","275","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01290.01","Green corn (maize)","2017","2017","ha","40","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01290.01","Green corn (maize)","2017","2017","kg/ha","3880.6","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01290.01","Green corn (maize)","2017","2017","t","156","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01290.01","Green corn (maize)","2018","2018","ha","32","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01290.01","Green corn (maize)","2018","2018","kg/ha","4409.9","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01290.01","Green corn (maize)","2018","2018","t","142","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01290.01","Green corn (maize)","2019","2019","ha","29","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01290.01","Green corn (maize)","2019","2019","kg/ha","3689.7","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01290.01","Green corn (maize)","2019","2019","t","107","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01290.01","Green corn (maize)","2020","2020","ha","57","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01290.01","Green corn (maize)","2020","2020","kg/ha","3578.9","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01290.01","Green corn (maize)","2020","2020","t","204","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01290.01","Green corn (maize)","2021","2021","ha","32","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01290.01","Green corn (maize)","2021","2021","kg/ha","8312.5","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01290.01","Green corn (maize)","2021","2021","t","266","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01290.01","Green corn (maize)","2022","2022","ha","35","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01290.01","Green corn (maize)","2022","2022","kg/ha","6057.1","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01290.01","Green corn (maize)","2022","2022","t","212","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01290.01","Green corn (maize)","2023","2023","ha","39","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01290.01","Green corn (maize)","2023","2023","kg/ha","4717.9","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01290.01","Green corn (maize)","2023","2023","t","184","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","23913","Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg","2020","2020","t","645.12","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5510","Production","23913","Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg","2021","2021","t","240","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5510","Production","23913","Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg","2022","2022","t","217.78","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5510","Production","2162","Groundnut oil","2010","2010","t","0","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5413","Yield","0231","Hen eggs in shell, fresh","2010","2010","No/An","253","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","0231","Hen eggs in shell, fresh","2010","2010","g/An","15066","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","0231","Hen eggs in shell, fresh","2010","2010","t","59556","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5513","Production","0231","Hen eggs in shell, fresh","2010","2010","1000 No","999660","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5313","Laying","0231","Hen eggs in shell, fresh","2010","2010","1000 An","3953","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5413","Yield","0231","Hen eggs in shell, fresh","2011","2011","No/An","254","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","0231","Hen eggs in shell, fresh","2011","2011","g/An","15111","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","0231","Hen eggs in shell, fresh","2011","2011","t","58829","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5513","Production","0231","Hen eggs in shell, fresh","2011","2011","1000 No","988700","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5313","Laying","0231","Hen eggs in shell, fresh","2011","2011","1000 An","3893","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5413","Yield","0231","Hen eggs in shell, fresh","2012","2012","No/An","259","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","0231","Hen eggs in shell, fresh","2012","2012","g/An","15845","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","0231","Hen eggs in shell, fresh","2012","2012","t","63682","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5513","Production","0231","Hen eggs in shell, fresh","2012","2012","1000 No","1039400","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5313","Laying","0231","Hen eggs in shell, fresh","2012","2012","1000 An","4019","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5413","Yield","0231","Hen eggs in shell, fresh","2013","2013","No/An","262","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","0231","Hen eggs in shell, fresh","2013","2013","g/An","15309","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","0231","Hen eggs in shell, fresh","2013","2013","t","63809","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5513","Production","0231","Hen eggs in shell, fresh","2013","2013","1000 No","1093800","A","Official figure",""
